WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,Deaths,Average20152019,PercentVariation,PercentVariationQF
20200209,S08000025,"",All ages,d,Female,"",2,2.8,-28.6,""
20200209,S08000025,"",All ages,d,Male,"",3,1.6,87.5,""
20200209,S08000026,"",Under 65,"",All,d,1,1,0,""
20200209,S08000026,"",65 and over,"",All,d,5,4.4,13.6,""
20200209,S08000026,"",All ages,d,All,d,6,5.4,11.1,""
20200209,S08000026,"",All ages,d,Female,"",1,2.6,-61.5,""
20200209,S08000026,"",All ages,d,Male,"",5,2.8,78.6,""
20200209,S08000028,"",Under 65,"",All,d,1,1.2,-16.7,""
20200209,S08000028,"",65 and over,"",All,d,10,7.4,35.1,""
20200209,S08000028,"",All ages,d,All,d,11,8.6,27.9,""
20200209,S08000028,"",All ages,d,Female,"",8,5,60,""
20200209,S08000028,"",All ages,d,Male,"",3,3.6,-16.7,""
20200209,S08000029,"",Under 65,"",All,d,10,16.8,-40.5,""
20200209,S08000029,"",65 and over,"",All,d,71,76.6,-7.3,""
20200209,S08000029,"",All ages,d,All,d,81,93.4,-13.3,""
20200209,S08000029,"",All ages,d,Female,"",39,49.4,-21.1,""
20200209,S08000029,"",All ages,d,Male,"",42,44,-4.5,""
20200209,S08000030,"",Under 65,"",All,d,16,16.4,-2.4,""
20200209,S08000030,"",65 and over,"",All,d,81,86,-5.8,""
20200209,S08000030,"",All ages,d,All,d,97,102.4,-5.3,""
20200209,S08000030,"",All ages,d,Female,"",41,52.6,-22.1,""
20200209,S08000030,"",All ages,d,Male,"",56,49.8,12.4,""
20200209,S08000031,"",Under 65,"",All,d,46,58.6,-21.5,""
20200209,S08000031,"",65 and over,"",All,d,199,220.4,-9.7,""
20200209,S08000031,"",All ages,d,All,d,245,279,-12.2,""
20200209,S08000031,"",All ages,d,Female,"",131,145.8,-10.2,""
20200209,S08000031,"",All ages,d,Male,"",114,133.2,-14.4,""
20200209,S08000032,"",Under 65,"",All,d,33,32.8,0.6,""
20200209,S08000032,"",65 and over,"",All,d,136,133.6,1.8,""
20200209,S08000032,"",All ages,d,All,d,169,166.4,1.6,""
20200209,S08000032,"",All ages,d,Female,"",88,85.4,3,""
20200209,S08000032,"",All ages,d,Male,"",81,81,0,""
20200209,S92000003,d,Under 65,"",All,d,211,223.6,-5.6,""
20200209,S92000003,d,65 and over,"",All,d,1005,1030.2,-2.4,""
20200209,S92000003,d,All ages,d,All,d,1216,1253.8,-3,""
20200209,S92000003,d,All ages,d,Female,"",616,650.2,-5.3,""
20200209,S92000003,d,All ages,d,Male,"",600,603.6,-0.6,""
20200216,S08000015,"",Under 65,"",All,d,13,13.6,-4.4,""
20200216,S08000015,"",65 and over,"",All,d,63,87.6,-28.1,""
20200216,S08000015,"",All ages,d,All,d,76,101.2,-24.9,""
20200216,S08000015,"",All ages,d,Female,"",39,55.6,-29.9,""
20200216,S08000015,"",All ages,d,Male,"",37,45.6,-18.9,""
20200216,S08000016,"",Under 65,"",All,d,4,4.2,-4.8,""
20200216,S08000016,"",65 and over,"",All,d,21,23.8,-11.8,""
20200216,S08000016,"",All ages,d,All,d,25,28,-10.7,""
20200216,S08000016,"",All ages,d,Female,"",13,13.6,-4.4,""
20200216,S08000016,"",All ages,d,Male,"",12,14.4,-16.7,""
20200216,S08000017,"",Under 65,"",All,d,3,6.2,-51.6,""
20200216,S08000017,"",65 and over,"",All,d,40,36.8,8.7,""
20200216,S08000017,"",All ages,d,All,d,43,43,0,""
20200216,S08000017,"",All ages,d,Female,"",17,23,-26.1,""
20200216,S08000017,"",All ages,d,Male,"",26,20,30,""
20200216,S08000019,"",Under 65,"",All,d,10,12,-16.7,""
20200216,S08000019,"",65 and over,"",All,d,63,51.4,22.6,""
20200216,S08000019,"",All ages,d,All,d,73,63.4,15.1,""
20200216,S08000019,"",All ages,d,Female,"",31,32.8,-5.5,""
20200216,S08000019,"",All ages,d,Male,"",42,30.6,37.3,""
20200216,S08000020,"",Under 65,"",All,d,22,20.4,7.8,""
20200216,S08000020,"",65 and over,"",All,d,97,104.2,-6.9,""
20200216,S08000020,"",All ages,d,All,d,119,124.6,-4.5,""
20200216,S08000020,"",All ages,d,Female,"",57,67.6,-15.7,""
20200216,S08000020,"",All ages,d,Male,"",62,57,8.8,""
20200216,S08000022,"",Under 65,"",All,d,10,8.4,19,""
20200216,S08000022,"",65 and over,"",All,d,56,66.6,-15.9,""
20200216,S08000022,"",All ages,d,All,d,66,75,-12,""
20200216,S08000022,"",All ages,d,Female,"",36,36.8,-2.2,""
20200216,S08000022,"",All ages,d,Male,"",30,38.2,-21.5,""
20200216,S08000024,"",Under 65,"",All,d,38,27.2,39.7,""
20200216,S08000024,"",65 and over,"",All,d,133,137.6,-3.3,""
20200216,S08000024,"",All ages,d,All,d,171,164.8,3.8,""
20200216,S08000024,"",All ages,d,Female,"",88,87.8,0.2,""
20200216,S08000024,"",All ages,d,Male,"",83,77,7.8,""
20200216,S08000025,"",Under 65,"",All,d,0,1.4,-100,""
20200216,S08000025,"",65 and over,"",All,d,3,4.4,-31.8,""
20200216,S08000025,"",All ages,d,All,d,3,5.8,-48.3,""
20200216,S08000025,"",All ages,d,Female,"",1,2.4,-58.3,""
20200216,S08000025,"",All ages,d,Male,"",2,3.4,-41.2,""
20200216,S08000026,"",Under 65,"",All,d,1,1.2,-16.7,""
20200216,S08000026,"",65 and over,"",All,d,3,3.8,-21.1,""
20200216,S08000026,"",All ages,d,All,d,4,5,-20,""
20200216,S08000026,"",All ages,d,Female,"",0,2.2,-100,""
20200216,S08000026,"",All ages,d,Male,"",4,2.8,42.9,""
20200216,S08000028,"",Under 65,"",All,d,1,0.6,66.7,""
20200216,S08000028,"",65 and over,"",All,d,2,6.8,-70.6,""
20200216,S08000028,"",All ages,d,All,d,3,7.4,-59.5,""
20200216,S08000028,"",All ages,d,Female,"",1,3.6,-72.2,""
20200216,S08000028,"",All ages,d,Male,"",2,3.8,-47.4,""
20200216,S08000029,"",Under 65,"",All,d,12,13.8,-13,""
20200216,S08000029,"",65 and over,"",All,d,68,80.4,-15.4,""
20200216,S08000029,"",All ages,d,All,d,80,94.2,-15.1,""
20200216,S08000029,"",All ages,d,Female,"",41,51,-19.6,""
20200216,S08000029,"",All ages,d,Male,"",39,43.2,-9.7,""
20200216,S08000030,"",Under 65,"",All,d,15,19.2,-21.9,""
20200216,S08000030,"",65 and over,"",All,d,84,88,-4.5,""
20200216,S08000030,"",All ages,d,All,d,99,107.2,-7.6,""
20200216,S08000030,"",All ages,d,Female,"",38,58,-34.5,""
20200216,S08000030,"",All ages,d,Male,"",61,49.2,24,""
20200216,S08000031,"",Under 65,"",All,d,54,61,-11.5,""
20200216,S08000031,"",65 and over,"",All,d,187,220.6,-15.2,""
20200216,S08000031,"",All ages,d,All,d,241,281.6,-14.4,""
20200216,S08000031,"",All ages,d,Female,"",106,146.4,-27.6,""
20200216,S08000031,"",All ages,d,Male,"",135,135.2,-0.1,""
20200216,S08000032,"",Under 65,"",All,d,25,27.8,-10.1,""
20200216,S08000032,"",65 and over,"",All,d,132,126.4,4.4,""
20200216,S08000032,"",All ages,d,All,d,157,154.2,1.8,""
20200216,S08000032,"",All ages,d,Female,"",76,78.2,-2.8,""
20200216,S08000032,"",All ages,d,Male,"",81,76,6.6,""
20200216,S92000003,d,Under 65,"",All,d,210,218.6,-3.9,""
20200216,S92000003,d,65 and over,"",All,d,952,1040.6,-8.5,""
20200216,S92000003,d,All ages,d,All,d,1162,1259.2,-7.7,""
20200216,S92000003,d,All ages,d,Female,"",544,660,-17.6,""
20200216,S92000003,d,All ages,d,Male,"",618,599.2,3.1,""
20200223,S08000015,"",Under 65,"",All,d,12,18,-33.3,""
20200223,S08000015,"",65 and over,"",All,d,93,89.4,4,""
20200223,S08000015,"",All ages,d,All,d,105,107.4,-2.2,""
20200223,S08000015,"",All ages,d,Female,"",53,56.4,-6,""
20200223,S08000015,"",All ages,d,Male,"",52,51,2,""
20200223,S08000016,"",Under 65,"",All,d,5,4.8,4.2,""
20200223,S08000016,"",65 and over,"",All,d,17,22.8,-25.4,""
20200223,S08000016,"",All ages,d,All,d,22,27.6,-20.3,""
20200223,S08000016,"",All ages,d,Female,"",11,14.4,-23.6,""
20200223,S08000016,"",All ages,d,Male,"",11,13.2,-16.7,""
20200223,S08000017,"",Under 65,"",All,d,4,4,0,""
20200223,S08000017,"",65 and over,"",All,d,35,35.4,-1.1,""
20200223,S08000017,"",All ages,d,All,d,39,39.4,-1,""
20200223,S08000017,"",All ages,d,Female,"",18,19.8,-9.1,""
20200223,S08000017,"",All ages,d,Male,"",21,19.6,7.1,""
20200223,S08000019,"",Under 65,"",All,d,19,13.6,39.7,""
20200223,S08000019,"",65 and over,"",All,d,46,56.6,-18.7,""
20200223,S08000019,"",All ages,d,All,d,65,70.2,-7.4,""
20200223,S08000019,"",All ages,d,Female,"",35,34.6,1.2,""
20200223,S08000019,"",All ages,d,Male,"",30,35.6,-15.7,""
20200223,S08000020,"",Under 65,"",All,d,17,18,-5.6,""
20200223,S08000020,"",65 and over,"",All,d,114,103.4,10.3,""
20200223,S08000020,"",All ages,d,All,d,131,121.4,7.9,""
20200223,S08000020,"",All ages,d,Female,"",73,63.2,15.5,""
20200223,S08000020,"",All ages,d,Male,"",58,58.2,-0.3,""
20200223,S08000022,"",Under 65,"",All,d,11,9.2,19.6,""
20200223,S08000022,"",65 and over,"",All,d,54,65,-16.9,""
20200223,S08000022,"",All ages,d,All,d,65,74.2,-12.4,""
20200223,S08000022,"",All ages,d,Female,"",29,37,-21.6,""
20200223,S08000022,"",All ages,d,Male,"",36,37.2,-3.2,""
20200223,S08000024,"",Under 65,"",All,d,20,27.2,-26.5,""
20200223,S08000024,"",65 and over,"",All,d,132,140.4,-6,""
20200223,S08000024,"",All ages,d,All,d,152,167.6,-9.3,""
20200223,S08000024,"",All ages,d,Female,"",77,90.8,-15.2,""
20200223,S08000024,"",All ages,d,Male,"",75,76.8,-2.3,""
20200223,S08000025,"",Under 65,"",All,d,0,0.6,-100,""
20200223,S08000025,"",65 and over,"",All,d,1,4.4,-77.3,""
20200223,S08000025,"",All ages,d,All,d,1,5,-80,""
20200223,S08000025,"",All ages,d,Female,"",1,3.2,-68.8,""
20200223,S08000025,"",All ages,d,Male,"",0,1.8,-100,""
20200223,S08000026,"",Under 65,"",All,d,1,1.6,-37.5,""
20200223,S08000026,"",65 and over,"",All,d,3,3.8,-21.1,""
20200223,S08000026,"",All ages,d,All,d,4,5.4,-25.9,""
20200223,S08000026,"",All ages,d,Female,"",2,2.8,-28.6,""
20200223,S08000026,"",All ages,d,Male,"",2,2.6,-23.1,""
20200223,S08000028,"",Under 65,"",All,d,1,1.6,-37.5,""
20200223,S08000028,"",65 and over,"",All,d,7,9,-22.2,""
20200223,S08000028,"",All ages,d,All,d,8,10.6,-24.5,""
20200223,S08000028,"",All ages,d,Female,"",4,5.2,-23.1,""
20200223,S08000028,"",All ages,d,Male,"",4,5.4,-25.9,""
20200223,S08000029,"",Under 65,"",All,d,5,14.4,-65.3,""
20200223,S08000029,"",65 and over,"",All,d,83,73.6,12.8,""
20200223,S08000029,"",All ages,d,All,d,88,88,0,""
20200223,S08000029,"",All ages,d,Female,"",47,47.2,-0.4,""
20200223,S08000029,"",All ages,d,Male,"",41,40.8,0.5,""
20200223,S08000030,"",Under 65,"",All,d,11,15.6,-29.5,""
20200223,S08000030,"",65 and over,"",All,d,87,91.2,-4.6,""
20200223,S08000030,"",All ages,d,All,d,98,106.8,-8.2,""
20200223,S08000030,"",All ages,d,Female,"",49,55.2,-11.2,""
20200223,S08000030,"",All ages,d,Male,"",49,51.6,-5,""
20200223,S08000031,"",Under 65,"",All,d,60,55.6,7.9,""
20200223,S08000031,"",65 and over,"",All,d,178,210.8,-15.6,""
20200223,S08000031,"",All ages,d,All,d,238,266.4,-10.7,""
20200223,S08000031,"",All ages,d,Female,"",120,143.8,-16.6,""
20200223,S08000031,"",All ages,d,Male,"",118,122.6,-3.8,""
20200223,S08000032,"",Under 65,"",All,d,33,33.4,-1.2,""
20200223,S08000032,"",65 and over,"",All,d,111,117.2,-5.3,""
20200223,S08000032,"",All ages,d,All,d,144,150.6,-4.4,""
20200223,S08000032,"",All ages,d,Female,"",79,75.4,4.8,""
20200223,S08000032,"",All ages,d,Male,"",65,75.2,-13.6,""
20200223,S92000003,d,Under 65,"",All,d,200,220.4,-9.3,""
20200223,S92000003,d,65 and over,"",All,d,962,1026.4,-6.3,""
20200223,S92000003,d,All ages,d,All,d,1162,1246.8,-6.8,""
20200223,S92000003,d,All ages,d,Female,"",598,651.4,-8.2,""
20200223,S92000003,d,All ages,d,Male,"",564,595.4,-5.3,""
20200301,S08000015,"",Under 65,"",All,d,13,17.2,-24.4,""
20200301,S08000015,"",65 and over,"",All,d,86,81,6.2,""
20200301,S08000015,"",All ages,d,All,d,99,98.2,0.8,""
20200301,S08000015,"",All ages,d,Female,"",51,51,0,""
20200301,S08000015,"",All ages,d,Male,"",48,47.2,1.7,""
20200301,S08000016,"",Under 65,"",All,d,6,4.2,42.9,""
20200301,S08000016,"",65 and over,"",All,d,28,23.8,17.6,""
20200301,S08000016,"",All ages,d,All,d,34,28,21.4,""
20200301,S08000016,"",All ages,d,Female,"",15,15.2,-1.3,""
20200301,S08000016,"",All ages,d,Male,"",19,12.8,48.4,""
20200301,S08000017,"",Under 65,"",All,d,5,5.6,-10.7,""
20200301,S08000017,"",65 and over,"",All,d,32,33.6,-4.8,""
20200301,S08000017,"",All ages,d,All,d,37,39.2,-5.6,""
20200301,S08000017,"",All ages,d,Female,"",22,20.6,6.8,""
20200301,S08000017,"",All ages,d,Male,"",15,18.6,-19.4,""
20200301,S08000019,"",Under 65,"",All,d,9,10.6,-15.1,""
20200301,S08000019,"",65 and over,"",All,d,48,48.4,-0.8,""
20200301,S08000019,"",All ages,d,All,d,57,59,-3.4,""
20200301,S08000019,"",All ages,d,Female,"",32,33.6,-4.8,""
20200301,S08000019,"",All ages,d,Male,"",25,25.4,-1.6,""
20200301,S08000020,"",Under 65,"",All,d,19,23.4,-18.8,""
20200301,S08000020,"",65 and over,"",All,d,91,96.4,-5.6,""
20200301,S08000020,"",All ages,d,All,d,110,119.8,-8.2,""
20200301,S08000020,"",All ages,d,Female,"",50,60.6,-17.5,""
20200301,S08000020,"",All ages,d,Male,"",60,59.2,1.4,""
20200301,S08000022,"",Under 65,"",All,d,15,15,0,""
20200301,S08000022,"",65 and over,"",All,d,61,59,3.4,""
20200301,S08000022,"",All ages,d,All,d,76,74,2.7,""
20200301,S08000022,"",All ages,d,Female,"",43,35.8,20.1,""
20200301,S08000022,"",All ages,d,Male,"",33,38.2,-13.6,""
20200301,S08000024,"",Under 65,"",All,d,28,31.8,-11.9,""
20200301,S08000024,"",65 and over,"",All,d,142,125.4,13.2,""
20200301,S08000024,"",All ages,d,All,d,170,157.2,8.1,""
20200301,S08000024,"",All ages,d,Female,"",83,80.2,3.5,""
20200301,S08000024,"",All ages,d,Male,"",87,77,13,""
20200301,S08000025,"",Under 65,"",All,d,0,0.2,-100,""
20200301,S08000025,"",65 and over,"",All,d,4,3.8,5.3,""
20200301,S08000025,"",All ages,d,All,d,4,4,0,""
20200301,S08000025,"",All ages,d,Female,"",3,1.8,66.7,""
20200301,S08000025,"",All ages,d,Male,"",1,2.2,-54.5,""
20200301,S08000026,"",Under 65,"",All,d,0,0.2,-100,""
20200301,S08000026,"",65 and over,"",All,d,3,3.4,-11.8,""
20200301,S08000026,"",All ages,d,All,d,3,3.6,-16.7,""
20200301,S08000026,"",All ages,d,Female,"",3,1.8,66.7,""
20200301,S08000026,"",All ages,d,Male,"",0,1.8,-100,""
20200301,S08000028,"",Under 65,"",All,d,1,1.4,-28.6,""
20200301,S08000028,"",65 and over,"",All,d,9,4.8,87.5,""
20200301,S08000028,"",All ages,d,All,d,10,6.2,61.3,""
20200301,S08000028,"",All ages,d,Female,"",4,3,33.3,""
20200301,S08000028,"",All ages,d,Male,"",6,3.2,87.5,""
20200301,S08000029,"",Under 65,"",All,d,17,14.2,19.7,""
20200301,S08000029,"",65 and over,"",All,d,62,60.4,2.6,""
20200301,S08000029,"",All ages,d,All,d,79,74.6,5.9,""
20200301,S08000029,"",All ages,d,Female,"",36,40.4,-10.9,""
20200301,S08000029,"",All ages,d,Male,"",43,34.2,25.7,""
20200301,S08000030,"",Under 65,"",All,d,17,17.2,-1.2,""
20200301,S08000030,"",65 and over,"",All,d,79,81,-2.5,""
20200301,S08000030,"",All ages,d,All,d,96,98.2,-2.2,""
20200301,S08000030,"",All ages,d,Female,"",49,52.2,-6.1,""
20200301,S08000030,"",All ages,d,Male,"",47,46,2.2,""
20200301,S08000031,"",Under 65,"",All,d,55,52.6,4.6,""
20200301,S08000031,"",65 and over,"",All,d,199,204.2,-2.5,""
20200301,S08000031,"",All ages,d,All,d,254,256.8,-1.1,""
20200301,S08000031,"",All ages,d,Female,"",129,133.4,-3.3,""
20200301,S08000031,"",All ages,d,Male,"",125,123.4,1.3,""
20200301,S08000032,"",Under 65,"",All,d,28,24.2,15.7,""
20200301,S08000032,"",65 and over,"",All,d,107,118.2,-9.5,""
20200301,S08000032,"",All ages,d,All,d,135,142.4,-5.2,""
20200301,S08000032,"",All ages,d,Female,"",69,77.6,-11.1,""
20200301,S08000032,"",All ages,d,Male,"",66,64.8,1.9,""
20200301,S92000003,d,Under 65,"",All,d,217,220,-1.4,""
20200301,S92000003,d,65 and over,"",All,d,954,944.8,1,""
20200301,S92000003,d,All ages,d,All,d,1171,1164.8,0.5,""
20200301,S92000003,d,All ages,d,Female,"",591,607.6,-2.7,""
20200301,S92000003,d,All ages,d,Male,"",580,557.2,4.1,""
20200308,S08000015,"",Under 65,"",All,d,18,16.4,9.8,""
20200308,S08000015,"",65 and over,"",All,d,86,79.8,7.8,""
20200308,S08000015,"",All ages,d,All,d,104,96.2,8.1,""
20200308,S08000015,"",All ages,d,Female,"",52,50.2,3.6,""
20200308,S08000015,"",All ages,d,Male,"",52,46,13,""
20200308,S08000016,"",Under 65,"",All,d,4,4,0,""
20200308,S08000016,"",65 and over,"",All,d,28,25.2,11.1,""
20200308,S08000016,"",All ages,d,All,d,32,29.2,9.6,""
20200308,S08000016,"",All ages,d,Female,"",14,15,-6.7,""
20200308,S08000016,"",All ages,d,Male,"",18,14.2,26.8,""
20200308,S08000017,"",Under 65,"",All,d,5,7.8,-35.9,""
20200308,S08000017,"",65 and over,"",All,d,33,36.2,-8.8,""
20200308,S08000017,"",All ages,d,All,d,38,44,-13.6,""
20200308,S08000017,"",All ages,d,Female,"",21,22.8,-7.9,""
20200308,S08000017,"",All ages,d,Male,"",17,21.2,-19.8,""
20200308,S08000019,"",Under 65,"",All,d,12,11.6,3.4,""
20200308,S08000019,"",65 and over,"",All,d,63,57,10.5,""
20200308,S08000019,"",All ages,d,All,d,75,68.6,9.3,""
20200308,S08000019,"",All ages,d,Female,"",37,35.8,3.4,""
20200308,S08000019,"",All ages,d,Male,"",38,32.8,15.9,""
20200308,S08000020,"",Under 65,"",All,d,23,17.6,30.7,""
20200308,S08000020,"",65 and over,"",All,d,83,97.4,-14.8,""
20200308,S08000020,"",All ages,d,All,d,106,115,-7.8,""
20200308,S08000020,"",All ages,d,Female,"",51,61.4,-16.9,""
20200308,S08000020,"",All ages,d,Male,"",55,53.6,2.6,""
20200308,S08000022,"",Under 65,"",All,d,11,12,-8.3,""
20200308,S08000022,"",65 and over,"",All,d,59,66.8,-11.7,""
20200308,S08000022,"",All ages,d,All,d,70,78.8,-11.2,""
20200308,S08000022,"",All ages,d,Female,"",28,40.6,-31,""
20200308,S08000022,"",All ages,d,Male,"",42,38.2,9.9,""
20200308,S08000024,"",Under 65,"",All,d,25,26.4,-5.3,""
20200308,S08000024,"",65 and over,"",All,d,141,134,5.2,""
20200308,S08000024,"",All ages,d,All,d,166,160.4,3.5,""
20200308,S08000024,"",All ages,d,Female,"",87,80.8,7.7,""
20200308,S08000024,"",All ages,d,Male,"",79,79.6,-0.8,""
20200308,S08000025,"",Under 65,"",All,d,0,0.4,-100,""
20200308,S08000025,"",65 and over,"",All,d,5,1.6,212.5,""
20200308,S08000025,"",All ages,d,All,d,5,2,150,""
20200308,S08000025,"",All ages,d,Female,"",2,1.2,66.7,""
20200308,S08000025,"",All ages,d,Male,"",3,0.8,275,""
20200308,S08000026,"",Under 65,"",All,d,1,1.2,-16.7,""
20200308,S08000026,"",65 and over,"",All,d,3,4.8,-37.5,""
20200308,S08000026,"",All ages,d,All,d,4,6,-33.3,""
20200308,S08000026,"",All ages,d,Female,"",3,3.2,-6.3,""
20200308,S08000026,"",All ages,d,Male,"",1,2.8,-64.3,""
20200308,S08000028,"",Under 65,"",All,d,1,0,,z
20200308,S08000028,"",65 and over,"",All,d,5,6.4,-21.9,""
20200308,S08000028,"",All ages,d,All,d,6,6.4,-6.3,""
20200308,S08000028,"",All ages,d,Female,"",3,3,0,""
20200308,S08000028,"",All ages,d,Male,"",3,3.4,-11.8,""
20200308,S08000029,"",Under 65,"",All,d,10,15,-33.3,""
20200308,S08000029,"",65 and over,"",All,d,68,77,-11.7,""
20200308,S08000029,"",All ages,d,All,d,78,92,-15.2,""
20200308,S08000029,"",All ages,d,Female,"",38,49.4,-23.1,""
20200308,S08000029,"",All ages,d,Male,"",40,42.6,-6.1,""
20200308,S08000030,"",Under 65,"",All,d,20,16.2,23.5,""
20200308,S08000030,"",65 and over,"",All,d,66,85.6,-22.9,""
20200308,S08000030,"",All ages,d,All,d,86,101.8,-15.5,""
20200308,S08000030,"",All ages,d,Female,"",52,54.2,-4.1,""
20200308,S08000030,"",All ages,d,Male,"",34,47.6,-28.6,""
20200308,S08000031,"",Under 65,"",All,d,60,55.2,8.7,""
20200308,S08000031,"",65 and over,"",All,d,223,214.8,3.8,""
20200308,S08000031,"",All ages,d,All,d,283,270,4.8,""
20200308,S08000031,"",All ages,d,Female,"",152,143.8,5.7,""
20200308,S08000031,"",All ages,d,Male,"",131,126.2,3.8,""
20200308,S08000032,"",Under 65,"",All,d,33,29.2,13,""
20200308,S08000032,"",65 and over,"",All,d,118,125,-5.6,""
20200308,S08000032,"",All ages,d,All,d,151,154.2,-2.1,""
20200308,S08000032,"",All ages,d,Female,"",82,81.2,1,""
20200308,S08000032,"",All ages,d,Male,"",69,73,-5.5,""
20200308,S92000003,d,Under 65,"",All,d,224,215.6,3.9,""
20200308,S92000003,d,65 and over,"",All,d,984,1013,-2.9,""
20200308,S92000003,d,All ages,d,All,d,1208,1228.6,-1.7,""
20200308,S92000003,d,All ages,d,Female,"",623,643.8,-3.2,""
20200308,S92000003,d,All ages,d,Male,"",585,584.8,0,""
20200315,S08000015,"",Under 65,"",All,d,23,13.6,69.1,""
20200315,S08000015,"",65 and over,"",All,d,86,73.4,17.2,""
20200315,S08000015,"",All ages,d,All,d,109,87,25.3,""
20200315,S08000015,"",All ages,d,Female,"",58,48.4,19.8,""
20200315,S08000015,"",All ages,d,Male,"",51,38.6,32.1,""
20200315,S08000016,"",Under 65,"",All,d,5,4.4,13.6,""
20200315,S08000016,"",65 and over,"",All,d,24,28.8,-16.7,""
20200315,S08000016,"",All ages,d,All,d,29,33.2,-12.7,""
20200315,S08000016,"",All ages,d,Female,"",14,15.2,-7.9,""
20200315,S08000016,"",All ages,d,Male,"",15,18,-16.7,""
20200315,S08000017,"",Under 65,"",All,d,2,4.8,-58.3,""
20200315,S08000017,"",65 and over,"",All,d,33,40.4,-18.3,""
20200315,S08000017,"",All ages,d,All,d,35,45.2,-22.6,""
20200315,S08000017,"",All ages,d,Female,"",14,24.2,-42.1,""
20200315,S08000017,"",All ages,d,Male,"",21,21,0,""
20200315,S08000019,"",Under 65,"",All,d,11,10.4,5.8,""
20200315,S08000019,"",65 and over,"",All,d,44,53.6,-17.9,""
20200315,S08000019,"",All ages,d,All,d,55,64,-14.1,""
20200315,S08000019,"",All ages,d,Female,"",28,30.2,-7.3,""
20200315,S08000019,"",All ages,d,Male,"",27,33.8,-20.1,""
20200315,S08000020,"",Under 65,"",All,d,24,19.6,22.4,""
20200315,S08000020,"",65 and over,"",All,d,103,100.2,2.8,""
20200315,S08000020,"",All ages,d,All,d,127,119.8,6,""
20200315,S08000020,"",All ages,d,Female,"",53,65.8,-19.5,""
20200315,S08000020,"",All ages,d,Male,"",74,54,37,""
20200315,S08000022,"",Under 65,"",All,d,12,11.4,5.3,""
20200315,S08000022,"",65 and over,"",All,d,65,63.2,2.8,""
20200315,S08000022,"",All ages,d,All,d,77,74.6,3.2,""
20200315,S08000022,"",All ages,d,Female,"",33,37.4,-11.8,""
20200315,S08000022,"",All ages,d,Male,"",44,37.2,18.3,""
20200315,S08000024,"",Under 65,"",All,d,30,24.8,21,""
20200315,S08000024,"",65 and over,"",All,d,151,126.8,19.1,""
20200315,S08000024,"",All ages,d,All,d,181,151.6,19.4,""
20200315,S08000024,"",All ages,d,Female,"",91,74.6,22,""
20200315,S08000024,"",All ages,d,Male,"",90,77,16.9,""
20200315,S08000025,"",Under 65,"",All,d,0,0.6,-100,""
20200315,S08000025,"",65 and over,"",All,d,6,3,100,""
20200315,S08000025,"",All ages,d,All,d,6,3.6,66.7,""
20200315,S08000025,"",All ages,d,Female,"",5,2,150,""
20200315,S08000025,"",All ages,d,Male,"",1,1.6,-37.5,""
20200315,S08000026,"",Under 65,"",All,d,0,0.6,-100,""
20200315,S08000026,"",65 and over,"",All,d,3,2.4,25,""
20200315,S08000026,"",All ages,d,All,d,3,3,0,""
